packageName,policyEntity,policyAction,policyData,policySentences,contradictionNum,contradictoryEntity,contradictoryAction,contradictoryData,contradictionSentences
com.eyup.electrickguitar,we,collect,pii,"If you are a parent or guardian and you are aware that your child has provided us with personal information, please contact me so that I will be able to do necessary actions.||In the case I discover that a child under 13 has provided me with personal information, I immediately delete this from our servers.",C1,we,not_collect,pii,We do not knowingly collect personal information about users.||We do not collect any personal information from anyone with our products.
com.eyup.electrickguitar,we,not_collect,pii,We do not knowingly collect personal information about users.||We do not collect any personal information from anyone with our products.,C1,we,collect,pii,"If you are a parent or guardian and you are aware that your child has provided us with personal information, please contact me so that I will be able to do necessary actions.||In the case I discover that a child under 13 has provided me with personal information, I immediately delete this from our servers."
com.disney.emojimatch_goo,we,collect,device information,"We also may collect the following categories of Personal Data from our website or your device when you are using the Services or are navigating to the Services from other (third-party) websites: certain information about your computer or mobile device including operating system, software version, Internet protocol address, user settings, MAC address, cookie identifiers, mobile carrier, mobile advertising and other unique identifiers, language, details about your browser, location information (including inferred location based off your IP address), Internet service provider, pages that you visit before, during and after using the Services, information about the links you click, and other information about how you use the Services.||We may use Personal Data and other information about you to create de-identified and aggregated information, such as de-identified demographic information, de-identified location information, de-identified or aggregated trends, reports, or statistics, de-identified or aggregated information about the computer or device from which you access our Services, or other analyses we create.",C6,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,geographical location,We only collect your precise location information with your prior consent.||We may also collect geolocation information if you use our mobile applications.,C2,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,pii,"We may also share your Personal Data with business partners with whom we jointly offer products or services.||We may share your Personal Data with third-party advertising partners.||You may have the right to request from us that we send your Personal Data in a structured, commonly used and machine-readable format, and to transmit those data to another controller.||While using the Services, you may provide us with Personal Data either directly or indirectly.||If we become aware that a child has provided us with Personal Data, we will delete any Personal Data we have collected, unless we have a legal obligation to keep it, and terminate the child's account and revert them to the underage experience, as applicable.||We and others who use our Services may collect Personal Data that you submit or make available through our interactive features (e.g., messaging and chat features, commenting functionalities, forums, blogs, and social media pages).||Sweepstakes or contests: We may collect Personal Data you provide for any sweepstakes or contests that we offer.||If you decide to participate, we may collect Personal Data from you in connection with the survey.||If you respond to one of these postings, we may collect your Personal Data, such as your application, resume/CV, cover letter, and any other information you provide to us.||We may share any Personal Data we collect about you with our third-party service providers.||If we transfer Personal Data which originates in the European Economic Area, Switzerland, and the United Kingdom to a country that has not been found to provide an adequate level of protection under applicable data protection laws, one of the safeguards we may use to support such transfer is the EU Standard Contractual Clauses.||Business development and strategic partnerships: We may collect Personal Data from individuals and third parties to assess and pursue potential business opportunities.||Generally, we collect Personal Data that you provide to us directly, information we obtain automatically when you use our Services, and information from other sources such as third-party services and organizations.||In this case, we may receive and use Personal Data you have provided to such Social Networking Services and made available via your account privacy settings, such as your name, profile picture, friends list and email address.||As part of our business, we disclose your Personal Data with the categories of recipients below.||We may provide your Personal Data to our service providers and partners to provide our Services.||We also may receive Personal Data from other third parties if you sign-up to use the Services via certain third-party social networking sites, such as Facebook (including on Facebook canvas), Apple, or Google (each a 'Social Networking Service').||We may use Personal Data and other information about you to create de-identified and aggregated information, such as de-identified demographic information, de-identified location information, de-identified or aggregated trends, reports, or statistics, de-identified or aggregated information about the computer or device from which you access our Services, or other analyses we create.||We may use or disclose the Personal Data we collect for the purposes outlined in Use of Information above.||Please note that we do not currently sell your Personal Data as sales are defined in Nevada Revised Statutes Chapter 603A.||Conferences, trade shows, and other events: We may collect Personal Data from individuals when we attend or host conferences, trade shows, and other events.||If you choose to provide Personal Data to us, Jam City will transfer your Personal Data in accordance with the table below in order to provide the Services.||We may also disclose your Personal Data to meet a legal obligation or to enforce our rights.||If you decide to use or access the Services again, we may consider this a new account, and may collect Personal Data associated with that account in accordance with this Privacy Policy.)||If you choose to provide Personal Data to us, we assume that you consent to the collection, use, and disclosure of your Personal Data as outlined in this privacy policy.||We also may collect the following categories of Personal Data from our website or your device when you are using the Services or are navigating to the Services from other (third-party) websites: certain information about your computer or mobile device including operating system, software version, Internet protocol address, user settings, MAC address, cookie identifiers, mobile carrier, mobile advertising and other unique identifiers, language, details about your browser, location information (including inferred location based off your IP address), Internet service provider, pages that you visit before, during and after using the Services, information about the links you click, and other information about how you use the Services.||We will store your Personal Data for as long as you use our Services or as necessary to fulfill the purposes for which it was collected, resolve disputes, establish legal defenses, conduct audits, pursue legitimate business purposes, enforce our agreements, and comply with applicable laws.||We collect, sell, or share the categories of Personal Data as described in the table above.||Communications with us: We may collect Personal Data, such as email address, phone number, or mailing address when you request information about our services, register for our newsletter, request customer or technical support, or otherwise communicate with us.||You also have the right to confirm whether we are processing your Personal Data and what Personal Data we have collected about you, the categories from which Personal Data was collected, the business or commercial purposes for collecting, selling, or sharing Personal Data, the categories of Personal Data that we sold, shared, or disclosed for a business purpose, and the categories of third parties to whom we disclosed Personal Data.||We may use Personal Data to pursue our legitimate interests, research (including marketing research), network and information security, and fraud prevention.||we want to use your Personal Data for a purpose not previously identified to you at the time of collection, we will seek your consent prior to our use of such information for this new purpose.||We may share your Personal Data with business partners to provide you with a product or service you have requested.",C1,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,phone number,"Communications with us: We may collect Personal Data, such as email address, phone number, or mailing address when you request information about our services, register for our newsletter, request customer or technical support, or otherwise communicate with us.",C2,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,information about you,"We may use Personal Data and other information about you to create de-identified and aggregated information, such as de-identified demographic information, de-identified location information, de-identified or aggregated trends, reports, or statistics, de-identified or aggregated information about the computer or device from which you access our Services, or other analyses we create.",N1,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice.",C1,we,collect,pii,"We may also share your Personal Data with business partners with whom we jointly offer products or services.||We may share your Personal Data with third-party advertising partners.||You may have the right to request from us that we send your Personal Data in a structured, commonly used and machine-readable format, and to transmit those data to another controller.||While using the Services, you may provide us with Personal Data either directly or indirectly.||If we become aware that a child has provided us with Personal Data, we will delete any Personal Data we have collected, unless we have a legal obligation to keep it, and terminate the child's account and revert them to the underage experience, as applicable.||We and others who use our Services may collect Personal Data that you submit or make available through our interactive features (e.g., messaging and chat features, commenting functionalities, forums, blogs, and social media pages).||Sweepstakes or contests: We may collect Personal Data you provide for any sweepstakes or contests that we offer.||If you decide to participate, we may collect Personal Data from you in connection with the survey.||If you respond to one of these postings, we may collect your Personal Data, such as your application, resume/CV, cover letter, and any other information you provide to us.||We may share any Personal Data we collect about you with our third-party service providers.||If we transfer Personal Data which originates in the European Economic Area, Switzerland, and the United Kingdom to a country that has not been found to provide an adequate level of protection under applicable data protection laws, one of the safeguards we may use to support such transfer is the EU Standard Contractual Clauses.||Business development and strategic partnerships: We may collect Personal Data from individuals and third parties to assess and pursue potential business opportunities.||Generally, we collect Personal Data that you provide to us directly, information we obtain automatically when you use our Services, and information from other sources such as third-party services and organizations.||In this case, we may receive and use Personal Data you have provided to such Social Networking Services and made available via your account privacy settings, such as your name, profile picture, friends list and email address.||As part of our business, we disclose your Personal Data with the categories of recipients below.||We may provide your Personal Data to our service providers and partners to provide our Services.||We also may receive Personal Data from other third parties if you sign-up to use the Services via certain third-party social networking sites, such as Facebook (including on Facebook canvas), Apple, or Google (each a 'Social Networking Service').||We may use Personal Data and other information about you to create de-identified and aggregated information, such as de-identified demographic information, de-identified location information, de-identified or aggregated trends, reports, or statistics, de-identified or aggregated information about the computer or device from which you access our Services, or other analyses we create.||We may use or disclose the Personal Data we collect for the purposes outlined in Use of Information above.||Please note that we do not currently sell your Personal Data as sales are defined in Nevada Revised Statutes Chapter 603A.||Conferences, trade shows, and other events: We may collect Personal Data from individuals when we attend or host conferences, trade shows, and other events.||If you choose to provide Personal Data to us, Jam City will transfer your Personal Data in accordance with the table below in order to provide the Services.||We may also disclose your Personal Data to meet a legal obligation or to enforce our rights.||If you decide to use or access the Services again, we may consider this a new account, and may collect Personal Data associated with that account in accordance with this Privacy Policy.)||If you choose to provide Personal Data to us, we assume that you consent to the collection, use, and disclosure of your Personal Data as outlined in this privacy policy.||We also may collect the following categories of Personal Data from our website or your device when you are using the Services or are navigating to the Services from other (third-party) websites: certain information about your computer or mobile device including operating system, software version, Internet protocol address, user settings, MAC address, cookie identifiers, mobile carrier, mobile advertising and other unique identifiers, language, details about your browser, location information (including inferred location based off your IP address), Internet service provider, pages that you visit before, during and after using the Services, information about the links you click, and other information about how you use the Services.||We will store your Personal Data for as long as you use our Services or as necessary to fulfill the purposes for which it was collected, resolve disputes, establish legal defenses, conduct audits, pursue legitimate business purposes, enforce our agreements, and comply with applicable laws.||We collect, sell, or share the categories of Personal Data as described in the table above.||Communications with us: We may collect Personal Data, such as email address, phone number, or mailing address when you request information about our services, register for our newsletter, request customer or technical support, or otherwise communicate with us.||You also have the right to confirm whether we are processing your Personal Data and what Personal Data we have collected about you, the categories from which Personal Data was collected, the business or commercial purposes for collecting, selling, or sharing Personal Data, the categories of Personal Data that we sold, shared, or disclosed for a business purpose, and the categories of third parties to whom we disclosed Personal Data.||We may use Personal Data to pursue our legitimate interests, research (including marketing research), network and information security, and fraud prevention.||we want to use your Personal Data for a purpose not previously identified to you at the time of collection, we will seek your consent prior to our use of such information for this new purpose.||We may share your Personal Data with business partners to provide you with a product or service you have requested."
com.disney.emojimatch_goo,we,collect,email address,"Communications with us: We may collect Personal Data, such as email address, phone number, or mailing address when you request information about our services, register for our newsletter, request customer or technical support, or otherwise communicate with us.",C2,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,advertising identifier,"Depending on your privacy settings, we may share the advertising identifier associated with your mobile device or tablet (such as the Apple IDFA and Google Advertising ID) with advertisers.",C2,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.disney.emojimatch_goo,we,collect,usage information,"We also may collect the following categories of Personal Data from our website or your device when you are using the Services or are navigating to the Services from other (third-party) websites: certain information about your computer or mobile device including operating system, software version, Internet protocol address, user settings, MAC address, cookie identifiers, mobile carrier, mobile advertising and other unique identifiers, language, details about your browser, location information (including inferred location based off your IP address), Internet service provider, pages that you visit before, during and after using the Services, information about the links you click, and other information about how you use the Services.",C6,we,not_collect,pii,"Where required under applicable law, we will not collect additional categories of Personal Data or use the Personal Data we have collected for materially different, unrelated, or incomplete purposes without first providing you notice."
com.git.carromking,third party,collect,identifier,"We and these entities may use various identifiers to collect information about your use of the App, including but not limited to your IP address, MAC address, device identifiers, software and hardware information, time zone and usage information.",C2,third party,not_collect,pii,"We do not sell or rent your ""Personally Identifiable Information"" to any third party."
audio.sound.effect.bass.virtrualizer.equalizer,we,collect,geographical location,We do NOT provide your Location data for advertising networks and third parties.,C2,we,not_collect,pii,We do not collect any personal information about you.
com.live.cricketscores,we,collect,pii,"In the following circumstances, we may disclose your personal information according to your wish or regulations by law: by requests from public and governmental authorities,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: by the applicable law within or outside your country of residence, legal process, litigation requests,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: your prior permission,||How We Use Your Information we may use personal information submitted by you only for the following purposes: help us develop, deliver, and improve our products and services and supply higher quality service; manage online surveys and other activities you've participated in.||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: to protect our legal rights and interests,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: comply with applicable law (e.g., in response to a valid court order or subpoena)",C1,we,not_collect,pii,"We do not collect Personal Information, and we employ administrative, physical and electronic measures designed to protect your Non-Personal Information from unauthorized access and use."
com.live.cricketscores,we,not_collect,pii,"We do not collect Personal Information, and we employ administrative, physical and electronic measures designed to protect your Non-Personal Information from unauthorized access and use.",C1,we,collect,pii,"In the following circumstances, we may disclose your personal information according to your wish or regulations by law: by requests from public and governmental authorities,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: by the applicable law within or outside your country of residence, legal process, litigation requests,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: your prior permission,||How We Use Your Information we may use personal information submitted by you only for the following purposes: help us develop, deliver, and improve our products and services and supply higher quality service; manage online surveys and other activities you've participated in.||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: to protect our legal rights and interests,||In the following circumstances, we may disclose your personal information according to your wish or regulations by law: comply with applicable law (e.g., in response to a valid court order or subpoena)"
com.live.cricketscores,we,collect,identifier,Anonymous identifiers : we use anonymous identifiers when you interact with services such as advertising services and others.,C2,we,not_collect,pii,"We do not collect Personal Information, and we employ administrative, physical and electronic measures designed to protect your Non-Personal Information from unauthorized access and use."
com.live.cricketscores,we,collect,device information,We may collect device-specific information.,C6,we,not_collect,pii,"We do not collect Personal Information, and we employ administrative, physical and electronic measures designed to protect your Non-Personal Information from unauthorized access and use."
com.aprofesionaldesigner.sailormoonwallpaper,we,collect,geographical location,Does the Application collect precise real time location information of the device?,C1,we,not_collect,geographical location,This Application does not collect precise information about the location of your mobile device.
com.aprofesionaldesigner.sailormoonwallpaper,we,collect,usage information,"In addition, the Application may collect certain information automatically, including, but not limited to, the type of mobile device you use, your mobile devices unique device ID, the IP address of your mobile device, your mobile operating system, the type of mobile Internet browsers you use, and information about the way you use the Application.",N1,we,not_collect,geographical location,This Application does not collect precise information about the location of your mobile device.
com.aprofesionaldesigner.sailormoonwallpaper,we,not_collect,geographical location,This Application does not collect precise information about the location of your mobile device.,C1,we,collect,geographical location,Does the Application collect precise real time location information of the device?
com.classdojo.android,we,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||Additionally, in some jurisdictions, applicable law may give you the right to limit the ways in which we use your personal information, in particular where you contest the accuracy of your personal information; the processing is unlawful and you oppose the erasure of your personal information; we no longer need your personal information for the purposes of the processing, but you require the information for the establishment, exercise or defense of legal claims; or you have objected to the processing as set forth below and pending the verification whether the legitimate grounds of ClassDojo override your own.||We Never Sell Personal Information : We will never sell or rent your personal information or non-personal information.||In particular classDojo's databases where we store your personal information are encrypted at rest.||If we receive personal information from third-parties, we will handle it in accordance with this Privacy Policy.||We have also created this chart with the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, and the third parties with whom we disclose personal information for a business purpose.||These social media platforms with which we may share your personal information are not controlled or supervised by ClassDojo.||We may need to disclose personal information where, in good faith, we think it is necessary to protect the rights, property, or safety of ClassDojo, our employees, our community, or others, or to prevent violations of our Terms of Service or other agreements.||Please see this chart with the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, and the third parties with whom we disclose personal information for a business purpose.||We may share your personal information with affiliates such as a parent company, subsidiaries, joint venture partners, or other companies that we control or that are under common control with us, in which case we will require those companies to agree to use your personal information in a way that is consistent with this Privacy Policy.||We Do Not Sell Your Personal Information||If you choose to do so, we may collect personal information that is already associated with your connected Authentication Service and you give us permission to use and store this information consistent with this Privacy Policy.||Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, and the third parties with whom we disclose personal information for a business purpose.||Additionally, as a non-logged-in visitor to the ClassDojo Website, you may provide personal information to us as set forth in our separate ClassDojo Website Privacy Policy.||You should read this policy in [full], but here are the highlights personal Information We Collect : Please see this page where we detail the personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, and the third parties with whom we share or disclose personal information for a business purpose.||Additionally, if you are a California resident you are entitled to certain disclosures regarding our collection and use of your personal information over the past twelve months, Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected and the third parties with whom we share or disclose personal information for a business purpose.||We store your personal information for as long as it is necessary to provide the Service to you and others, including those described above.||And, if ClassDojo is ever acquired or goes out of business, our commitments don't change: we still won't sell or rent your personal information to anyone.||Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, the third parties with whom we disclose personal information for a business purpose, and information on retention periods for the categories of personal information (""Notice at Collection"").||Please see this chart for the detailed categories of personal information we collect from each user type, including the sources from which the information was collected, the business purpose for which the information was collected, the third parties with whom we disclose personal information for a business purpose, and information on retention periods for the categories of personal information.||Testimonials: We may collect certain personal information (such as your name, photo, and video) if you choose to give us a testimonial.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here.||Also, we may retain and use your personal information to the extent necessary to comply with our legal obligations.||Please note that a sale does not include when we disclose your personal information at your direction, or when otherwise permitted under applicable U. S. state data privacy laws.||We use your personal information only when we have a valid legal basis to do so.||We use the personal information we collect from students (or about students from teachers and parents) to provide and improve the Service, for educational purposes, security, and safety purposes, or as allowed by law.||We ask for and collect the following personal information about you when you use the Service.||We will only disclose personal information as set forth in the Privacy Policy, such as with a limited set of third-party service providers necessary to provide or develop our Services (such as database hosting) or as required by law, and we will be transparent about who these service providers are.||ClassDojo's databases where we store your personal information are encrypted at rest, which converts all personal information stored in the database to an unintelligible form.||Additionally, you can always decline to share personal information with us, or even block all cookies.||With your consent: Other than the cases above, we won't disclose your personal information for any purpose unless you consent to it.||Furthermore, we do not disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth below other Users||We may also share certain personal information (never of student or Outside School Child User) with social media platforms and other websites to ensure that these individuals are not marketed to on these platforms.",N1,we,not_collect,email address,"Please note that if you have opted not to receive legal notice emails from us (or you have not provided us with your email address), those legal notices will still govern your use of the Services, and you are still responsible for reading and understanding them."
com.classdojo.android,third party,collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service.",C2,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,facebook,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications",N2,third party,not_collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service."
com.classdojo.android,facebook,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications",C3,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,social network,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||We may also share certain personal information (never of student or Outside School Child User) with social media platforms and other websites to ensure that these individuals are not marketed to on these platforms.",N2,third party,not_collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service."
com.classdojo.android,social network,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||We may also share certain personal information (never of student or Outside School Child User) with social media platforms and other websites to ensure that these individuals are not marketed to on these platforms.",C3,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,third party,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||Pursuant to California Civil Code Section 1798.83(c)(2), ClassDojo does not share personal information with third parties for their own direct marketing purposes unless you affirmatively agree to such disclosure.||We may share your personal information with affiliates such as a parent company, subsidiaries, joint venture partners, or other companies that we control or that are under common control with us, in which case we will require those companies to agree to use your personal information in a way that is consistent with this Privacy Policy.||Furthermore, we do not disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth below other Users||Third-parties cannot collect any other personally identifiable information from the Service unless you provide it to them directly.",N1,third party,not_collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service."
com.classdojo.android,third party,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||Pursuant to California Civil Code Section 1798.83(c)(2), ClassDojo does not share personal information with third parties for their own direct marketing purposes unless you affirmatively agree to such disclosure.||We may share your personal information with affiliates such as a parent company, subsidiaries, joint venture partners, or other companies that we control or that are under common control with us, in which case we will require those companies to agree to use your personal information in a way that is consistent with this Privacy Policy.||Furthermore, we do not disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth below other Users||Third-parties cannot collect any other personally identifiable information from the Service unless you provide it to them directly.",C1,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here."
com.classdojo.android,third party,not_collect,pii,"ClassDojo doesn't sell or rent your personal information to any third-parties.||As stated throughout this Privacy Policy, ClassDojo does not sell personal information of any ClassDojo Services user to any third-party for any purpose, including for advertising or marketing purposes.||ClassDojo does not share its users' personal information to a third party for cross-context behavioral advertising, as those terms are defined under the CCPA.||Furthermore, we do not share or disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth here.",C1,third party,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications||Pursuant to California Civil Code Section 1798.83(c)(2), ClassDojo does not share personal information with third parties for their own direct marketing purposes unless you affirmatively agree to such disclosure.||We may share your personal information with affiliates such as a parent company, subsidiaries, joint venture partners, or other companies that we control or that are under common control with us, in which case we will require those companies to agree to use your personal information in a way that is consistent with this Privacy Policy.||Furthermore, we do not disclose personal information with any third-parties except in the limited circumstances described in this Privacy Policy and as set forth below other Users||Third-parties cannot collect any other personally identifiable information from the Service unless you provide it to them directly."
com.classdojo.android,we,collect,information about you,"We may also receive information about you from third-party sources (as described below under ""Information Received from Third-Party Sources"").",N1,we,not_collect,email address,"Please note that if you have opted not to receive legal notice emails from us (or you have not provided us with your email address), those legal notices will still govern your use of the Services, and you are still responsible for reading and understanding them."
com.classdojo.android,we,collect,email address,"We will collect and store the email and phone numbers you provide with these requests and will also treat this as personal information in accordance with this Privacy Policy.||If you have an account with us, we'll also use your email address to contact you for customer service purposes, or for any legal matters that arise in the course of business.||If we make a material change, we will provide prominent notice by posting a notice on our Service or this website page and we will notify you by email (if you have provided an email address to us).||We will only use the email collected from student users for the purposes of login and account management.",C1,we,not_collect,email address,"Please note that if you have opted not to receive legal notice emails from us (or you have not provided us with your email address), those legal notices will still govern your use of the Services, and you are still responsible for reading and understanding them."
com.classdojo.android,google,collect,pii,"Social Media Platforms: Where permissible according to applicable law, we may share certain limited personal information with social media platforms (such as Google or Facebook) and other websites, applications or partners, to generate leads, drive traffic to our websites or otherwise market and advertise our products or services on those websites or applications",N2,third party,not_collect,geographical location,"We do not share precise geolocation data with third-parties, other than our service providers as necessary to provide the Service."
